Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.142.158-8.8.8.8-34911-45349-17,192.168.142.158,34911,8.8.8.8,45349,17,13/02/2026 04:13:38 AM,915,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5595628.415300546,10928.96174863388,101.66666666666667,171.85895379641994,488.0,0.0,915.0,101.66666666666667,171.85895379641994,488.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10928.96174863388,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5595628,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-33789-17,192.168.142.158,34911,8.8.8.8,33789,17,13/02/2026 04:13:38 AM,984,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5203252.032520325,10162.60162601626,109.33333333333331,136.2433484614937,350.0,0.0,984.0,109.33333333333331,136.2433484614937,350.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10162.60162601626,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5203252,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-47541-17,192.168.142.158,34911,8.8.8.8,47541,17,13/02/2026 04:13:38 AM,1220,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4196721.31147541,8196.72131147541,135.55555555555557,172.55369534663052,409.0,0.0,1220.0,135.55555555555557,172.55369534663052,409.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8196.72131147541,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4196721,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-39164-17,192.168.142.158,34911,8.8.8.8,39164,17,13/02/2026 04:13:38 AM,1091,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4692942.254812099,9165.902841429881,121.22222222222223,114.9225584663187,227.0,0.0,1091.0,121.22222222222223,114.9225584663187,227.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9165.902841429881,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4692942,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-57860-17,192.168.142.158,34911,8.8.8.8,57860,17,13/02/2026 04:13:39 AM,1161,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4409991.386735573,8613.264427217917,129.0,169.69605181028814,467.0,0.0,1161.0,129.0,169.69605181028814,467.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8613.264427217917,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4409991,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-36090-53-17,192.168.142.158,36090,192.168.142.2,53,17,13/02/2026 04:13:37 AM,17552,1,1,50.0,95.0,50.0,50.0,50.0,0.0,95.0,95.0,95.0,0.0,8261.16681859617,113.94712853236098,17552.0,0.0,17552.0,17552.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,56.97356426618049,56.97356426618049,50.0,95.0,65.0,25.98076211353316,675.0,0,0,0,0,0,0,0,0,1.0,97.5,50.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-30635-17,192.168.142.158,34911,8.8.8.8,30635,17,13/02/2026 04:13:39 AM,1029,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4975704.567541302,9718.172983479106,114.33333333333333,145.24203936877228,386.0,0.0,1029.0,114.33333333333333,145.24203936877228,386.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9718.172983479106,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4975704,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-37201-17,192.168.142.158,34911,8.8.8.8,37201,17,13/02/2026 04:13:39 AM,1671,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3064033.512866547,5984.440454817474,185.66666666666666,557.0,1671.0,0.0,1671.0,185.66666666666666,557.0,1671.0,0.0,0,0,0,0,0,0,0,0,0,80,0,5984.440454817474,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3064033,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-14455-17,192.168.142.158,34911,8.8.8.8,14455,17,13/02/2026 04:13:39 AM,998,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5130260.521042084,10020.040080160321,110.88888888888889,174.98674552980037,417.0,0.0,998.0,110.88888888888889,174.98674552980037,417.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10020.040080160321,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5130260,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-48052-53-17,192.168.142.158,48052,192.168.142.2,53,17,13/02/2026 04:16:11 AM,9997,1,1,47.0,239.0,47.0,47.0,47.0,0.0,239.0,239.0,239.0,0.0,28608.58257477243,200.06001800540162,9997.0,0.0,9997.0,9997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100.03000900270081,100.03000900270081,47.0,239.0,111.0,110.85125168440814,12288.0,0,0,0,0,0,0,0,0,1.0,166.5,47.0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-32623-17,192.168.142.158,34911,8.8.8.8,32623,17,13/02/2026 04:13:38 AM,645,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,7937984.496124032,15503.87596899225,71.66666666666667,145.28764572392245,382.0,0.0,645.0,71.66666666666667,145.28764572392245,382.0,0.0,0,0,0,0,0,0,0,0,0,80,0,15503.87596899225,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,7937984,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-26722-17,192.168.142.158,34911,8.8.8.8,26722,17,13/02/2026 04:13:39 AM,1259,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4066719.618745036,7942.811755361398,139.88888888888889,178.74314283661656,430.0,0.0,1259.0,139.88888888888889,178.74314283661656,430.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7942.811755361398,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4066719,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-53507-17,192.168.142.158,34911,8.8.8.8,53507,17,13/02/2026 04:13:39 AM,733,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6984993.178717598,13642.56480218281,81.44444444444444,162.3854296966873,403.0,0.0,733.0,81.44444444444444,162.3854296966873,403.0,0.0,0,0,0,0,0,0,0,0,0,80,0,13642.56480218281,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6984993,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-31903-17,192.168.142.158,34911,8.8.8.8,31903,17,13/02/2026 04:13:39 AM,674,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,7596439.169139465,14836.795252225518,74.8888888888889,160.68948662283765,461.0,0.0,674.0,74.8888888888889,160.68948662283765,461.0,0.0,0,0,0,0,0,0,0,0,0,80,0,14836.795252225518,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,7596439,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-42963-17,192.168.142.158,34911,8.8.8.8,42963,17,13/02/2026 04:13:38 AM,832,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6153846.153846154,12019.23076923077,92.44444444444444,109.39048303110182,209.0,0.0,832.0,92.44444444444444,109.39048303110182,209.0,0.0,0,0,0,0,0,0,0,0,0,80,0,12019.23076923077,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6153846,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.157-202.89.233.101-39881-80-6,192.168.142.157,39881,202.89.233.101,80,6,13/02/2026 04:15:26 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65037,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-36940-17,192.168.142.158,34911,8.8.8.8,36940,17,13/02/2026 04:13:39 AM,1279,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4003127.44331509,7818.608287724785,142.11111111111111,156.33413290484938,456.0,0.0,1279.0,142.11111111111111,156.33413290484938,456.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7818.608287724785,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4003127,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-28044-17,192.168.142.158,34911,8.8.8.8,28044,17,13/02/2026 04:13:38 AM,1107,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4625112.917795845,9033.42366757001,123.0,151.0529708413575,350.0,0.0,1107.0,123.0,151.0529708413575,350.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9033.42366757001,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4625112,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-36963-53-17,192.168.142.158,36963,192.168.142.2,53,17,13/02/2026 04:13:56 AM,58729,1,1,30.0,94.0,30.0,30.0,30.0,0.0,94.0,94.0,94.0,0.0,2111.3930085647635,34.05472594459296,58729.0,0.0,58729.0,58729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17.02736297229648,17.02736297229648,30.0,94.0,51.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,77.0,30.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-32104-17,192.168.142.158,34911,8.8.8.8,32104,17,13/02/2026 04:13:38 AM,1113,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4600179.694519317,8984.72596585804,123.66666666666666,185.8460384296636,405.0,0.0,1113.0,123.66666666666666,185.8460384296636,405.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8984.72596585804,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4600179,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-24612-17,192.168.142.158,34911,8.8.8.8,24612,17,13/02/2026 04:13:39 AM,1264,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4050632.911392405,7911.392405063291,140.44444444444446,147.10209984149708,410.0,0.0,1264.0,140.44444444444446,147.10209984149708,410.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7911.392405063291,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4050632,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-24827-17,192.168.142.158,34911,8.8.8.8,24827,17,13/02/2026 04:13:39 AM,720,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,7111111.111111111,13888.888888888889,80.0,123.35720489699821,306.0,0.0,720.0,80.0,123.35720489699821,306.0,0.0,0,0,0,0,0,0,0,0,0,80,0,13888.888888888889,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,7111111,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-35293-53-17,192.168.142.158,35293,192.168.142.2,53,17,13/02/2026 04:15:57 AM,3493,1,1,29.0,61.0,29.0,29.0,29.0,0.0,61.0,61.0,61.0,0.0,25765.81734898368,572.573718866304,3493.0,0.0,3493.0,3493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,286.286859433152,286.286859433152,29.0,61.0,39.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,59.5,29.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-39099-53-17,192.168.142.158,39099,192.168.142.2,53,17,13/02/2026 04:14:54 AM,8826253,3,3,105.0,354.0,35.0,35.0,35.0,0.0,118.0,118.0,118.0,0.0,52.003947768095934,0.6797901669032148,1765250.6,1243632.5080051983,3035505.0,158360.0,2708739.0,1354369.5,557951.7980834007,1748901.0,959838.0,5959154.0,2979577.0,79094.13611640246,3035505.0,2923649.0,0,0,0,0,24,24,0.3398950834516074,0.3398950834516074,35.0,118.0,70.57142857142857,44.36536615746245,1968.2857142857144,0,0,0,0,0,0,0,0,1.0,82.33333333333333,35.0,118.0,0,0,0,0,0,0,1,35,1,118,0,0,2,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-44792-17,192.168.142.158,34911,8.8.8.8,44792,17,13/02/2026 04:13:38 AM,976,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5245901.639344262,10245.901639344262,108.44444444444443,173.46117080712264,451.0,0.0,976.0,108.44444444444443,173.46117080712264,451.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10245.901639344262,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5245901,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-35038-17,192.168.142.158,34911,8.8.8.8,35038,17,13/02/2026 04:13:39 AM,1152,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4444444.444444444,8680.555555555555,127.99999999999999,238.19582280132454,710.0,0.0,1152.0,127.99999999999999,238.19582280132454,710.0,0.0,0,0,0,0,0,0,0,0,0,80,0,8680.555555555555,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4444444,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-44857-17,192.168.142.158,34911,8.8.8.8,44857,17,13/02/2026 04:13:39 AM,841,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,6087990.487514864,11890.606420927468,93.44444444444444,150.72086045991702,408.0,0.0,841.0,93.44444444444444,150.72086045991702,408.0,0.0,0,0,0,0,0,0,0,0,0,80,0,11890.606420927468,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,6087990,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-50896-17,192.168.142.158,34911,8.8.8.8,50896,17,13/02/2026 04:13:39 AM,1437,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3562978.4272790537,6958.942240779402,159.66666666666666,220.2175061161124,613.0,0.0,1437.0,159.66666666666666,220.2175061161124,613.0,0.0,0,0,0,0,0,0,0,0,0,80,0,6958.942240779402,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3562978,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-13759-17,192.168.142.158,34911,8.8.8.8,13759,17,13/02/2026 04:13:39 AM,1079,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,4745134.3836886,9267.840593141796,119.88888888888889,194.65831888494031,527.0,0.0,1079.0,119.88888888888889,194.65831888494031,527.0,0.0,0,0,0,0,0,0,0,0,0,80,0,9267.840593141796,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,4745134,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-48971-17,192.168.142.158,34911,8.8.8.8,48971,17,13/02/2026 04:13:39 AM,1948,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,2628336.755646817,5133.470225872689,216.44444444444446,360.3110153433805,1094.0,0.0,1948.0,216.44444444444446,360.3110153433805,1094.0,0.0,0,0,0,0,0,0,0,0,0,80,0,5133.470225872689,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,2628336,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-17905-17,192.168.142.158,34911,8.8.8.8,17905,17,13/02/2026 04:13:38 AM,553,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,9258589.51175407,18083.182640144667,61.44444444444443,125.78067330785672,340.0,0.0,553.0,61.44444444444443,125.78067330785672,340.0,0.0,0,0,0,0,0,0,0,0,0,80,0,18083.182640144667,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,9258589,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-25778-17,192.168.142.158,34911,8.8.8.8,25778,17,13/02/2026 04:13:38 AM,1390,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3683453.2374100722,7194.244604316547,154.44444444444446,152.8194286659186,359.0,0.0,1390.0,154.44444444444446,152.8194286659186,359.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7194.244604316547,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3683453,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-48521-53-17,192.168.142.158,48521,192.168.142.2,53,17,13/02/2026 04:16:51 AM,119337650,23,2,667.0,114.0,29.0,29.0,29.0,0.0,57.0,57.0,57.0,0.0,6.544456003616629,0.20948962879694716,4972402.083333333,592092.860928589,5252567.0,2722617.0,1.11792362E8,5081471.0,359731.11915191007,5252567.0,3533540.0,4822671.0,4822671.0,0.0,4822671.0,4822671.0,0,0,0,0,184,16,0.19273045849319137,0.01675917030375577,29.0,57.0,31.153846153846153,7.608901669451684,57.89538461538462,0,0,0,0,0,0,0,0,0.0,32.4,29.0,57.0,0,0,0,0,0,0,0,27,0,4,0,0,22,8,3533540.0,0.0,3533540.0,3533540.0,5155182.000000001,101819.96786239903,5252567.0,5002984.0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-35193-17,192.168.142.158,34911,8.8.8.8,35193,17,13/02/2026 04:13:39 AM,927,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5523193.0960086305,10787.486515641856,103.0,111.96316358517207,234.0,0.0,927.0,103.0,111.96316358517207,234.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10787.486515641856,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5523193,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-22531-17,192.168.142.158,34911,8.8.8.8,22531,17,13/02/2026 04:13:39 AM,1293,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3959783.4493426136,7733.952049497292,143.66666666666666,188.73725122508276,467.0,0.0,1293.0,143.66666666666666,188.73725122508276,467.0,0.0,0,0,0,0,0,0,0,0,0,80,0,7733.952049497292,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3959783,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-32910-53-17,192.168.142.158,32910,192.168.142.2,53,17,13/02/2026 04:13:45 AM,3418866,2,2,58.0,90.0,29.0,29.0,29.0,0.0,45.0,45.0,45.0,0.0,43.289207591055046,1.1699785835420282,1139622.0,1181885.8173698506,2462142.0,186712.0,770012.0,770012.0,0.0,770012.0,770012.0,2462142.0,2462142.0,0.0,2462142.0,2462142.0,0,0,0,0,16,16,0.5849892917710141,0.5849892917710141,29.0,45.0,35.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,44.25,29.0,45.0,0,0,0,0,0,0,2,58,2,90,0,0,1,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.157-112.53.42.52-44863-80-6,192.168.142.157,44863,112.53.42.52,80,6,13/02/2026 04:13:58 AM,695,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.6978417266187,695.0,0.0,695.0,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1438.8489208633093,1438.8489208633093,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64961,64239,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-60639-17,192.168.142.158,34911,8.8.8.8,60639,17,13/02/2026 04:13:38 AM,989,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,5176946.410515672,10111.223458038421,109.88888888888889,172.81669801009136,396.0,0.0,989.0,109.88888888888889,172.81669801009136,396.0,0.0,0,0,0,0,0,0,0,0,0,80,0,10111.223458038421,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,5176946,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-37087-53-17,192.168.142.158,37087,192.168.142.2,53,17,13/02/2026 04:19:47 AM,43493,1,1,30.0,62.0,30.0,30.0,30.0,0.0,62.0,62.0,62.0,0.0,2115.2829190904285,45.984411284574534,43493.0,0.0,43493.0,43493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,22.992205642287267,22.992205642287267,30.0,62.0,40.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,61.0,30.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-192.168.142.2-38131-53-17,192.168.142.158,38131,192.168.142.2,53,17,13/02/2026 04:15:43 AM,4497,1,1,30.0,62.0,30.0,30.0,30.0,0.0,62.0,62.0,62.0,0.0,20458.08316655548,444.74093840338,4497.0,0.0,4497.0,4497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,222.37046920169,222.37046920169,30.0,62.0,40.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,61.0,30.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.142.158-8.8.8.8-34911-18349-17,192.168.142.158,34911,8.8.8.8,18349,17,13/02/2026 04:13:37 AM,1651,10,0,5120.0,0.0,512.0,512.0,512.0,0.0,0,0,0,0,3101150.817686251,6056.935190793459,183.44444444444446,365.45181320904373,901.0,0.0,1651.0,183.44444444444446,365.45181320904373,901.0,0.0,0,0,0,0,0,0,0,0,0,80,0,6056.935190793459,0.0,512.0,512.0,512.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,563.2,512.0,0.0,0,0,0,5120,10,3101150,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,NeedManualLabel
